Product_ID,Product_Name,Category,Supplier,Warehouse_Location,Stock_In,Stock_Out,Expected_Stock,Current_Stock,Date,Difference,Inventory_Status,Movement_Rate,Movement_Status
5224,Monitor,Electronics,Dell,A2,392,304,88,98,2025-07-05,10,Normal,0.7755102040816326,Normal
5225,Router,Networking,Samsung,A1,475,419,56,51,2026-05-21,-5,Normal,0.8821052631578947,Fast Moving
5226,Router,Networking,Logitech,C2,238,43,195,204,2025-08-28,9,Normal,0.18067226890756302,Slow Moving
5227,Hard Disk,Storage,Samsung,A2,226,58,168,160,2026-05-17,-8,Normal,0.25663716814159293,Normal
5228,CPU,Components,Lenovo,C3,253,68,185,178,2026-04-29,-7,Normal,0.26877470355731226,Normal
5229,Scanner,Electronics,Logitech,B2,64,57,7,1,2026-02-14,-6,Normal,0.890625,Fast Moving
5230,RAM,Components,Logitech,C2,187,187,0,1,2025-08-31,1,Normal,1.0,Fast Moving
5231,Projector,Electronics,Dell,C2,400,207,193,209,2025-12-16,16,Overstock,0.5175,Normal
5232,Laptop,Electronics,Dell,C3,300,164,136,117,2026-03-04,-19,Missing Inventory,0.5466666666666666,Normal
5233,Router,Networking,HP,B2,218,192,26,9,2025-10-10,-17,Missing Inventory,0.8807339449541285,Fast Moving
5234,Router,Networking,Dell,A1,408,310,98,92,2025-11-17,-6,Normal,0.7598039215686274,Normal
5235,Keyboard,Accessories,Dell,B1,405,170,235,225,2025-08-01,-10,Normal,0.41975308641975306,Normal
5236,Mouse,Accessories,Logitech,B2,106,48,58,42,2026-04-02,-16,Missing Inventory,0.4528301886792453,Normal
5237,GPU,Components,Dell,C3,95,8,87,97,2025-07-13,10,Normal,0.08421052631578947,Slow Moving
5238,Monitor,Electronics,HP,C2,218,19,199,210,2025-07-10,11,Normal,0.0871559633027523,Slow Moving
5239,Hard Disk,Storage,Logitech,A2,291,64,227,207,2026-01-13,-20,Missing Inventory,0.21993127147766323,Normal
5240,Scanner,Electronics,Logitech,B3,394,69,325,333,2025-10-22,8,Normal,0.1751269035532995,Slow Moving
5241,Webcam,Accessories,Samsung,A2,179,67,112,129,2026-03-08,17,Overstock,0.3743016759776536,Normal
5242,Monitor,Electronics,Samsung,A3,347,191,156,167,2025-10-16,11,Normal,0.5504322766570605,Normal
5243,Mouse,Accessories,Logitech,B1,297,49,248,255,2026-04-06,7,Normal,0.16498316498316498,Slow Moving
5244,Router,Networking,Dell,A1,403,39,364,354,2026-05-18,-10,Normal,0.0967741935483871,Slow Moving
5245,SSD,Storage,HP,A1,391,383,8,6,2025-08-01,-2,Normal,0.979539641943734,Fast Moving
5246,Speaker,Electronics,Samsung,C3,332,276,56,43,2025-10-28,-13,Normal,0.8313253012048193,Fast Moving
5247,CPU,Components,Samsung,C3,154,7,147,156,2025-07-05,9,Normal,0.045454545454545456,Slow Moving
5248,Webcam,Accessories,Samsung,B3,271,80,191,190,2025-11-28,-1,Normal,0.2952029520295203,Normal
5249,Keyboard,Accessories,Samsung,C1,148,2,146,126,2026-05-06,-20,Missing Inventory,0.013513513513513514,Slow Moving
5250,Keyboard,Accessories,Samsung,B3,358,351,7,15,2025-11-01,8,Normal,0.9804469273743017,Fast Moving
5251,RAM,Components,Dell,C1,354,155,199,188,2026-05-23,-11,Normal,0.4378531073446328,Normal
5252,Scanner,Electronics,Samsung,B1,371,292,79,93,2025-12-06,14,Normal,0.7870619946091644,Normal
5253,Router,Networking,Dell,C3,411,189,222,214,2026-04-17,-8,Normal,0.45985401459854014,Normal
5254,RAM,Components,Logitech,A3,205,3,202,189,2026-01-02,-13,Normal,0.014634146341463415,Slow Moving
5255,Monitor,Electronics,Lenovo,A2,374,63,311,304,2025-09-06,-7,Normal,0.16844919786096257,Slow Moving
5256,Keyboard,Accessories,Logitech,B3,236,139,97,77,2025-10-26,-20,Missing Inventory,0.5889830508474576,Normal
5257,SSD,Storage,Logitech,C1,345,226,119,119,2026-03-14,0,Normal,0.6550724637681159,Normal
5258,Laptop,Electronics,Lenovo,A1,142,77,65,77,2025-11-12,12,Normal,0.5422535211267606,Normal
5259,Printer,Electronics,HP,A1,328,33,295,314,2026-05-01,19,Overstock,0.10060975609756098,Slow Moving
5260,Scanner,Electronics,Samsung,C3,467,125,342,347,2025-07-18,5,Normal,0.2676659528907923,Normal
5261,SSD,Storage,Lenovo,C3,163,123,40,25,2026-03-21,-15,Normal,0.754601226993865,Normal
5262,Hard Disk,Storage,Samsung,B1,199,73,126,146,2026-05-11,20,Overstock,0.36683417085427134,Normal
5263,Mouse,Accessories,HP,B1,444,214,230,228,2026-04-10,-2,Normal,0.481981981981982,Normal
5264,CPU,Components,Logitech,B3,230,137,93,111,2026-04-19,18,Overstock,0.5956521739130435,Normal
5265,Printer,Electronics,Logitech,B3,198,77,121,114,2025-09-11,-7,Normal,0.3888888888888889,Normal
5266,CPU,Components,HP,A2,251,190,61,41,2025-07-05,-20,Missing Inventory,0.7569721115537849,Normal
5267,Scanner,Electronics,Dell,A3,463,16,447,440,2025-07-15,-7,Normal,0.03455723542116631,Slow Moving
5268,RAM,Components,Dell,B2,400,198,202,190,2026-01-17,-12,Normal,0.495,Normal
5269,Mouse,Accessories,HP,A3,52,45,7,2,2025-09-11,-5,Normal,0.8653846153846154,Fast Moving
5270,Hard Disk,Storage,HP,A3,294,211,83,71,2026-03-18,-12,Normal,0.717687074829932,Normal
5271,Speaker,Electronics,Logitech,B1,424,289,135,121,2025-07-03,-14,Normal,0.6816037735849056,Normal
5272,Hard Disk,Storage,Samsung,A3,326,37,289,290,2026-06-15,1,Normal,0.11349693251533742,Slow Moving
5273,Hard Disk,Storage,Logitech,C1,121,86,35,15,2026-06-15,-20,Missing Inventory,0.7107438016528925,Normal
5274,GPU,Components,Samsung,B1,488,323,165,156,2025-09-02,-9,Normal,0.6618852459016393,Normal
5275,Hard Disk,Storage,Lenovo,C1,203,156,47,40,2025-09-05,-7,Normal,0.7684729064039408,Normal
5276,Printer,Electronics,Logitech,B3,373,134,239,232,2026-03-22,-7,Normal,0.35924932975871315,Normal
5277,GPU,Components,Lenovo,A1,203,85,118,121,2026-06-02,3,Normal,0.4187192118226601,Normal
5278,Projector,Electronics,Logitech,B3,325,57,268,259,2026-01-24,-9,Normal,0.1753846153846154,Slow Moving
5279,Printer,Electronics,Logitech,C1,437,177,260,247,2026-03-11,-13,Normal,0.40503432494279173,Normal
5280,Projector,Electronics,Lenovo,A1,443,315,128,134,2026-02-09,6,Normal,0.7110609480812641,Normal
5281,GPU,Components,Logitech,C2,283,106,177,157,2026-03-18,-20,Missing Inventory,0.3745583038869258,Normal
5282,Scanner,Electronics,Samsung,B3,450,49,401,383,2025-07-18,-18,Missing Inventory,0.10888888888888888,Slow Moving
5283,Webcam,Accessories,Lenovo,C2,222,127,95,77,2025-09-28,-18,Missing Inventory,0.5720720720720721,Normal
5284,Mouse,Accessories,Dell,A3,477,42,435,421,2025-09-01,-14,Normal,0.0880503144654088,Slow Moving
5285,Hard Disk,Storage,HP,A3,104,80,24,24,2026-04-11,0,Normal,0.7692307692307693,Normal
5286,Scanner,Electronics,Samsung,A2,436,47,389,405,2025-11-06,16,Overstock,0.10779816513761468,Slow Moving
5287,GPU,Components,Lenovo,C1,100,24,76,67,2026-06-23,-9,Normal,0.24,Normal
5288,SSD,Storage,Logitech,B3,473,416,57,37,2026-02-03,-20,Missing Inventory,0.879492600422833,Fast Moving
5289,RAM,Components,HP,B3,467,94,373,382,2026-06-14,9,Normal,0.2012847965738758,Normal
5290,Mouse,Accessories,Dell,B1,481,144,337,356,2025-11-13,19,Overstock,0.2993762993762994,Normal
5291,Scanner,Electronics,Samsung,A1,391,323,68,58,2025-08-15,-10,Normal,0.8260869565217391,Fast Moving
5292,Mouse,Accessories,Dell,A1,458,399,59,69,2026-06-16,10,Normal,0.87117903930131,Fast Moving
5293,Webcam,Accessories,Lenovo,B3,300,41,259,262,2026-01-08,3,Normal,0.13666666666666666,Slow Moving
5294,Printer,Electronics,Samsung,A2,312,170,142,130,2026-01-11,-12,Normal,0.5448717948717948,Normal
5295,Mouse,Accessories,HP,C2,397,128,269,262,2025-07-27,-7,Normal,0.3224181360201511,Normal
5296,Speaker,Electronics,Samsung,B1,301,62,239,248,2025-07-30,9,Normal,0.2059800664451827,Normal
5297,Router,Networking,Lenovo,A2,122,102,20,34,2025-10-19,14,Normal,0.8360655737704918,Fast Moving
5298,Router,Networking,Logitech,C1,189,138,51,39,2026-06-13,-12,Normal,0.7301587301587301,Normal
5299,Webcam,Accessories,HP,B2,450,41,409,390,2025-11-27,-19,Missing Inventory,0.09111111111111111,Slow Moving
5300,Projector,Electronics,Dell,C1,258,212,46,31,2025-09-22,-15,Normal,0.8217054263565892,Fast Moving
5301,Router,Networking,Dell,B1,379,351,28,33,2025-12-03,5,Normal,0.9261213720316622,Fast Moving
5302,Keyboard,Accessories,Dell,C3,452,434,18,22,2026-06-21,4,Normal,0.9601769911504425,Fast Moving
5303,GPU,Components,Logitech,C3,475,77,398,417,2026-03-06,19,Overstock,0.16210526315789472,Slow Moving
5304,Keyboard,Accessories,HP,B1,452,136,316,336,2026-01-26,20,Overstock,0.3008849557522124,Normal
5305,Mouse,Accessories,Samsung,A2,243,87,156,163,2025-12-05,7,Normal,0.35802469135802467,Normal
5306,Mouse,Accessories,Lenovo,C3,499,396,103,84,2026-05-29,-19,Missing Inventory,0.7935871743486974,Normal
5307,Scanner,Electronics,Lenovo,A2,281,163,118,130,2026-05-10,12,Normal,0.5800711743772242,Normal
5308,Monitor,Electronics,Samsung,B1,150,102,48,39,2026-04-26,-9,Normal,0.68,Normal
5309,Projector,Electronics,Samsung,B3,482,278,204,190,2026-02-16,-14,Normal,0.5767634854771784,Normal
5310,Mouse,Accessories,Logitech,B2,246,105,141,137,2025-07-29,-4,Normal,0.4268292682926829,Normal
5311,RAM,Components,HP,B3,401,157,244,259,2026-01-08,15,Normal,0.3915211970074813,Normal
5312,Webcam,Accessories,Samsung,A3,310,259,51,55,2026-01-24,4,Normal,0.8354838709677419,Fast Moving
5313,Webcam,Accessories,Dell,B2,164,117,47,51,2026-02-05,4,Normal,0.7134146341463414,Normal
5314,Printer,Electronics,Dell,B3,248,209,39,36,2026-02-26,-3,Normal,0.842741935483871,Fast Moving
5315,Router,Networking,Samsung,C1,317,238,79,91,2025-07-19,12,Normal,0.750788643533123,Normal
5316,GPU,Components,Samsung,B3,119,22,97,81,2026-03-28,-16,Missing Inventory,0.18487394957983194,Slow Moving
5317,Monitor,Electronics,Dell,A1,74,56,18,27,2026-02-03,9,Normal,0.7567567567567568,Normal
5318,Mouse,Accessories,Samsung,C3,96,78,18,0,2025-07-15,-18,Missing Inventory,0.8125,Fast Moving
5319,Mouse,Accessories,Logitech,B3,266,250,16,23,2025-11-04,7,Normal,0.9398496240601504,Fast Moving
5320,Speaker,Electronics,Samsung,C1,379,305,74,88,2026-04-10,14,Normal,0.8047493403693932,Fast Moving
5321,Speaker,Electronics,HP,A3,131,94,37,28,2026-04-21,-9,Normal,0.7175572519083969,Normal
5322,GPU,Components,Samsung,C3,251,78,173,160,2026-06-10,-13,Normal,0.3107569721115538,Normal
5323,Printer,Electronics,Dell,C3,92,48,44,64,2026-01-01,20,Overstock,0.5217391304347826,Normal
5324,Mouse,Accessories,Logitech,A1,182,101,81,80,2026-02-02,-1,Normal,0.554945054945055,Normal
5325,CPU,Components,Logitech,A2,271,63,208,223,2025-08-31,15,Normal,0.23247232472324722,Normal
5326,Scanner,Electronics,Logitech,C2,189,189,0,-11,2026-01-11,-11,Normal,1.0,Fast Moving
5327,Keyboard,Accessories,Logitech,A1,401,297,104,91,2026-01-30,-13,Normal,0.7406483790523691,Normal
5328,RAM,Components,Dell,B1,422,326,96,116,2026-05-29,20,Overstock,0.7725118483412322,Normal
5329,Webcam,Accessories,Logitech,C1,85,7,78,88,2025-11-07,10,Normal,0.08235294117647059,Slow Moving
5330,Monitor,Electronics,HP,C2,275,179,96,84,2026-06-13,-12,Normal,0.6509090909090909,Normal
5331,Scanner,Electronics,Dell,A2,496,468,28,32,2025-08-10,4,Normal,0.9435483870967742,Fast Moving
5332,Keyboard,Accessories,HP,B2,99,29,70,63,2026-05-07,-7,Normal,0.29292929292929293,Normal
5333,RAM,Components,Dell,C3,290,95,195,199,2025-12-12,4,Normal,0.3275862068965517,Normal
5334,Speaker,Electronics,HP,A3,307,72,235,252,2026-05-08,17,Overstock,0.23452768729641693,Normal
5335,CPU,Components,Logitech,B1,422,181,241,239,2026-05-27,-2,Normal,0.42890995260663506,Normal
5336,Scanner,Electronics,Samsung,C3,313,84,229,211,2025-12-24,-18,Missing Inventory,0.268370607028754,Normal
5337,Projector,Electronics,Samsung,B3,82,57,25,43,2026-03-25,18,Overstock,0.6951219512195121,Normal
5338,RAM,Components,Lenovo,C3,145,42,103,119,2026-04-12,16,Overstock,0.2896551724137931,Normal
5339,Router,Networking,HP,B2,364,176,188,168,2025-08-03,-20,Missing Inventory,0.4835164835164835,Normal
5340,Mouse,Accessories,Dell,A3,85,46,39,45,2026-05-17,6,Normal,0.5411764705882353,Normal
5341,Laptop,Electronics,Samsung,C1,93,85,8,24,2026-01-11,16,Overstock,0.9139784946236559,Fast Moving
5342,Monitor,Electronics,Logitech,C1,261,67,194,208,2025-08-14,14,Normal,0.2567049808429119,Normal
5343,Webcam,Accessories,Samsung,C1,448,277,171,185,2025-09-29,14,Normal,0.6183035714285714,Normal
5344,Mouse,Accessories,Lenovo,C3,446,182,264,263,2025-08-02,-1,Normal,0.4080717488789238,Normal
5345,Hard Disk,Storage,Logitech,C3,223,36,187,202,2026-03-07,15,Normal,0.16143497757847533,Slow Moving
5346,RAM,Components,Samsung,A1,321,119,202,207,2025-10-17,5,Normal,0.3707165109034268,Normal
5347,Laptop,Electronics,Samsung,C3,131,72,59,74,2025-07-05,15,Normal,0.549618320610687,Normal
5348,Hard Disk,Storage,Logitech,B2,149,123,26,33,2026-06-19,7,Normal,0.825503355704698,Fast Moving
5349,RAM,Components,Lenovo,B1,202,93,109,117,2026-02-23,8,Normal,0.4603960396039604,Normal
5350,SSD,Storage,Samsung,A1,114,91,23,38,2026-01-08,15,Normal,0.7982456140350878,Normal
5351,Hard Disk,Storage,HP,B3,259,217,42,45,2025-12-21,3,Normal,0.8378378378378378,Fast Moving
5352,Router,Networking,HP,C2,178,74,104,106,2025-11-25,2,Normal,0.4157303370786517,Normal
5353,CPU,Components,Samsung,A3,379,311,68,73,2026-05-21,5,Normal,0.820580474934037,Fast Moving
5354,Laptop,Electronics,Dell,C2,432,183,249,232,2026-04-12,-17,Missing Inventory,0.4236111111111111,Normal
5355,Laptop,Electronics,Lenovo,B1,416,72,344,360,2025-12-10,16,Overstock,0.17307692307692307,Slow Moving
5356,Speaker,Electronics,Lenovo,B2,467,154,313,314,2025-10-15,1,Normal,0.3297644539614561,Normal
5357,CPU,Components,Dell,A3,216,108,108,108,2026-03-24,0,Normal,0.5,Normal
5358,GPU,Components,HP,B3,87,21,66,73,2025-07-10,7,Normal,0.2413793103448276,Normal
5359,Scanner,Electronics,HP,A1,411,219,192,179,2026-06-10,-13,Normal,0.5328467153284672,Normal
5360,Keyboard,Accessories,HP,C1,339,147,192,188,2026-03-06,-4,Normal,0.4336283185840708,Normal
5361,Router,Networking,Samsung,A1,59,58,1,-19,2026-04-07,-20,Missing Inventory,0.9830508474576272,Fast Moving
5362,Router,Networking,Lenovo,C2,64,63,1,9,2026-01-11,8,Normal,0.984375,Fast Moving
5363,SSD,Storage,Dell,B1,217,101,116,127,2025-10-06,11,Normal,0.46543778801843316,Normal
5364,SSD,Storage,Lenovo,A2,81,56,25,40,2026-02-26,15,Normal,0.691358024691358,Normal
5365,GPU,Components,Lenovo,A3,123,48,75,63,2026-01-28,-12,Normal,0.3902439024390244,Normal
5366,CPU,Components,Logitech,A1,149,92,57,65,2026-03-28,8,Normal,0.6174496644295302,Normal
5367,Webcam,Accessories,Lenovo,A1,357,329,28,34,2026-04-19,6,Normal,0.9215686274509803,Fast Moving
5368,Hard Disk,Storage,Lenovo,A3,58,34,24,4,2026-04-12,-20,Missing Inventory,0.5862068965517241,Normal
5369,Projector,Electronics,Samsung,A2,156,113,43,32,2026-05-19,-11,Normal,0.7243589743589743,Normal
5370,Speaker,Electronics,Lenovo,A3,148,52,96,77,2025-06-30,-19,Missing Inventory,0.35135135135135137,Normal
5371,Webcam,Accessories,Logitech,B1,409,370,39,35,2026-03-12,-4,Normal,0.9046454767726161,Fast Moving
5372,Projector,Electronics,HP,B2,278,131,147,130,2025-07-05,-17,Missing Inventory,0.4712230215827338,Normal
5373,Laptop,Electronics,Dell,B2,296,178,118,104,2026-03-12,-14,Normal,0.6013513513513513,Normal
5374,SSD,Storage,HP,B1,453,248,205,185,2025-11-08,-20,Missing Inventory,0.5474613686534217,Normal
5375,Scanner,Electronics,Dell,B3,142,40,102,86,2025-09-10,-16,Missing Inventory,0.28169014084507044,Normal
5376,Laptop,Electronics,Dell,A1,255,58,197,192,2026-02-12,-5,Normal,0.22745098039215686,Normal
5377,CPU,Components,Logitech,A2,259,92,167,180,2026-01-17,13,Normal,0.3552123552123552,Normal
5378,SSD,Storage,Samsung,B2,219,154,65,63,2025-08-20,-2,Normal,0.7031963470319634,Normal
5379,Printer,Electronics,Lenovo,A3,150,50,100,84,2025-11-18,-16,Missing Inventory,0.3333333333333333,Normal
5380,Monitor,Electronics,Lenovo,C3,485,79,406,399,2025-11-09,-7,Normal,0.16288659793814433,Slow Moving
5381,Mouse,Accessories,Lenovo,B2,445,226,219,213,2026-01-27,-6,Normal,0.5078651685393258,Normal
5382,Scanner,Electronics,Lenovo,A3,128,8,120,122,2025-09-09,2,Normal,0.0625,Slow Moving
5383,Printer,Electronics,Lenovo,B3,431,298,133,146,2025-10-14,13,Normal,0.691415313225058,Normal
5384,Keyboard,Accessories,Logitech,C1,482,470,12,-3,2025-08-22,-15,Normal,0.975103734439834,Fast Moving
5385,Monitor,Electronics,Logitech,A3,193,9,184,204,2025-08-19,20,Overstock,0.046632124352331605,Slow Moving
5386,GPU,Components,Samsung,B2,103,70,33,30,2026-04-04,-3,Normal,0.6796116504854369,Normal
5387,Scanner,Electronics,Lenovo,B3,153,72,81,63,2025-07-21,-18,Missing Inventory,0.47058823529411764,Normal
5388,Hard Disk,Storage,Dell,C1,432,314,118,112,2025-08-03,-6,Normal,0.7268518518518519,Normal
5389,CPU,Components,Dell,A1,455,369,86,71,2025-08-06,-15,Normal,0.810989010989011,Fast Moving
5390,Keyboard,Accessories,Logitech,A1,422,25,397,407,2025-12-20,10,Normal,0.05924170616113744,Slow Moving
5391,Monitor,Electronics,Logitech,A2,156,5,151,148,2026-06-18,-3,Normal,0.03205128205128205,Slow Moving
5392,GPU,Components,Logitech,B3,148,131,17,29,2025-08-19,12,Normal,0.8851351351351351,Fast Moving
5393,Projector,Electronics,HP,C2,63,2,61,73,2026-04-08,12,Normal,0.031746031746031744,Slow Moving
5394,Router,Networking,Logitech,C3,168,62,106,102,2025-11-02,-4,Normal,0.36904761904761907,Normal
5395,Router,Networking,Lenovo,A3,104,47,57,64,2026-01-11,7,Normal,0.4519230769230769,Normal
5396,SSD,Storage,Lenovo,B3,346,292,54,68,2026-05-28,14,Normal,0.8439306358381503,Fast Moving
5397,Mouse,Accessories,Lenovo,A1,248,170,78,97,2026-04-02,19,Overstock,0.6854838709677419,Normal
5398,Projector,Electronics,Lenovo,C3,90,15,75,95,2026-06-10,20,Overstock,0.16666666666666666,Slow Moving
5399,Webcam,Accessories,HP,C1,371,76,295,291,2025-10-20,-4,Normal,0.20485175202156333,Normal
5400,SSD,Storage,Lenovo,B2,176,150,26,44,2025-07-08,18,Overstock,0.8522727272727273,Fast Moving
5401,Keyboard,Accessories,Lenovo,B1,315,307,8,26,2025-12-27,18,Overstock,0.9746031746031746,Fast Moving
5402,Projector,Electronics,HP,A3,430,389,41,27,2026-02-14,-14,Normal,0.9046511627906977,Fast Moving
5403,SSD,Storage,Samsung,C3,337,274,63,70,2026-06-03,7,Normal,0.8130563798219584,Fast Moving
5404,Laptop,Electronics,Lenovo,A3,143,114,29,20,2025-12-10,-9,Normal,0.7972027972027972,Normal
5405,Speaker,Electronics,HP,B3,185,16,169,170,2026-05-08,1,Normal,0.08648648648648649,Slow Moving
5406,CPU,Components,HP,A2,272,73,199,219,2026-05-09,20,Overstock,0.26838235294117646,Normal
5407,RAM,Components,Samsung,C2,458,138,320,306,2025-07-06,-14,Normal,0.30131004366812225,Normal
5408,Keyboard,Accessories,Logitech,B2,139,122,17,33,2025-09-10,16,Overstock,0.8776978417266187,Fast Moving
5409,Monitor,Electronics,HP,C2,194,112,82,101,2026-03-25,19,Overstock,0.5773195876288659,Normal
5410,GPU,Components,Samsung,B3,179,95,84,78,2026-05-17,-6,Normal,0.5307262569832403,Normal
5411,GPU,Components,Samsung,C3,62,35,27,29,2025-11-17,2,Normal,0.5645161290322581,Normal
5412,Mouse,Accessories,Dell,B1,74,44,30,18,2025-10-31,-12,Normal,0.5945945945945946,Normal
5413,CPU,Components,HP,B3,372,339,33,34,2025-09-15,1,Normal,0.9112903225806451,Fast Moving
5414,Router,Networking,Dell,A2,78,41,37,23,2025-08-19,-14,Normal,0.5256410256410257,Normal
5415,Hard Disk,Storage,HP,C1,254,25,229,223,2025-08-30,-6,Normal,0.0984251968503937,Slow Moving
5416,GPU,Components,Samsung,A2,488,287,201,188,2025-10-26,-13,Normal,0.5881147540983607,Normal
5417,Webcam,Accessories,Logitech,B2,445,58,387,406,2026-04-22,19,Overstock,0.1303370786516854,Slow Moving
5418,Printer,Electronics,Samsung,B3,278,210,68,86,2025-09-24,18,Overstock,0.7553956834532374,Normal
5419,Hard Disk,Storage,Samsung,A1,346,338,8,-2,2025-11-13,-10,Normal,0.976878612716763,Fast Moving
5420,Hard Disk,Storage,Dell,A1,317,211,106,99,2026-01-30,-7,Normal,0.6656151419558359,Normal
5421,Hard Disk,Storage,HP,C3,114,85,29,38,2025-07-29,9,Normal,0.7456140350877193,Normal
5422,GPU,Components,Logitech,B2,456,188,268,252,2026-02-21,-16,Missing Inventory,0.41228070175438597,Normal
5423,Laptop,Electronics,Dell,C1,84,74,10,11,2026-02-13,1,Normal,0.8809523809523809,Fast Moving
5424,RAM,Components,Dell,C2,403,270,133,124,2025-08-19,-9,Normal,0.6699751861042184,Normal
5425,SSD,Storage,Logitech,C2,198,59,139,148,2026-06-23,9,Normal,0.29797979797979796,Normal
5426,Speaker,Electronics,Dell,B2,367,312,55,42,2025-09-06,-13,Normal,0.8501362397820164,Fast Moving
5427,Keyboard,Accessories,Logitech,B3,125,74,51,53,2026-01-16,2,Normal,0.592,Normal
5428,Hard Disk,Storage,Lenovo,A2,317,87,230,237,2025-12-01,7,Normal,0.2744479495268139,Normal
5429,Speaker,Electronics,Dell,B3,284,41,243,232,2026-03-21,-11,Normal,0.1443661971830986,Slow Moving
5430,RAM,Components,Logitech,C2,343,291,52,56,2026-06-25,4,Normal,0.8483965014577259,Fast Moving
5431,Keyboard,Accessories,Dell,A2,336,33,303,315,2026-05-07,12,Normal,0.09821428571428571,Slow Moving
5432,Speaker,Electronics,Logitech,A2,252,10,242,248,2025-07-29,6,Normal,0.03968253968253968,Slow Moving
5433,RAM,Components,Samsung,A2,472,0,472,459,2025-09-01,-13,Normal,0.0,Slow Moving
5434,GPU,Components,Lenovo,B1,276,256,20,30,2025-07-27,10,Normal,0.927536231884058,Fast Moving
5435,Speaker,Electronics,Logitech,B1,114,26,88,72,2025-09-17,-16,Missing Inventory,0.22807017543859648,Normal
5436,Laptop,Electronics,Dell,A1,69,45,24,41,2025-11-10,17,Overstock,0.6521739130434783,Normal
5437,CPU,Components,Lenovo,A3,475,359,116,98,2025-08-24,-18,Missing Inventory,0.7557894736842106,Normal
5438,SSD,Storage,HP,C1,216,47,169,160,2025-11-11,-9,Normal,0.2175925925925926,Normal
5439,Hard Disk,Storage,Logitech,A1,149,63,86,91,2025-11-21,5,Normal,0.4228187919463087,Normal
5440,Projector,Electronics,Dell,B1,64,7,57,39,2025-11-04,-18,Missing Inventory,0.109375,Slow Moving
5441,Scanner,Electronics,Lenovo,A1,307,43,264,247,2025-12-05,-17,Missing Inventory,0.14006514657980457,Slow Moving
5442,Speaker,Electronics,Logitech,C1,328,158,170,186,2025-10-10,16,Overstock,0.4817073170731707,Normal
5443,Projector,Electronics,Logitech,A1,136,79,57,58,2025-08-28,1,Normal,0.5808823529411765,Normal
5444,Keyboard,Accessories,Lenovo,B3,492,351,141,123,2026-04-04,-18,Missing Inventory,0.7134146341463414,Normal
5445,Laptop,Electronics,Lenovo,B1,55,18,37,37,2026-05-13,0,Normal,0.32727272727272727,Normal
5446,Laptop,Electronics,Dell,A3,331,188,143,149,2025-08-04,6,Normal,0.56797583081571,Normal
5447,Speaker,Electronics,HP,B2,376,218,158,169,2025-10-06,11,Normal,0.5797872340425532,Normal
5448,Webcam,Accessories,HP,A2,442,308,134,138,2026-04-19,4,Normal,0.6968325791855203,Normal
5449,Projector,Electronics,Logitech,B1,86,36,50,38,2025-10-09,-12,Normal,0.4186046511627907,Normal
5450,Scanner,Electronics,HP,C3,156,9,147,133,2026-01-26,-14,Normal,0.057692307692307696,Slow Moving
5451,GPU,Components,Dell,C2,288,141,147,134,2025-11-20,-13,Normal,0.4895833333333333,Normal
5452,Mouse,Accessories,HP,A2,180,130,50,30,2026-06-21,-20,Missing Inventory,0.7222222222222222,Normal
5453,Hard Disk,Storage,Samsung,C2,479,413,66,84,2025-09-24,18,Overstock,0.8622129436325678,Fast Moving
5454,Router,Networking,Dell,C2,460,116,344,360,2025-11-04,16,Overstock,0.25217391304347825,Normal
5455,Laptop,Electronics,Samsung,A1,396,375,21,23,2025-07-28,2,Normal,0.946969696969697,Fast Moving
5456,Printer,Electronics,Samsung,B3,401,223,178,187,2025-09-09,9,Normal,0.5561097256857855,Normal
5457,Speaker,Electronics,Logitech,B2,433,425,8,5,2025-12-31,-3,Normal,0.9815242494226328,Fast Moving
5458,Mouse,Accessories,Logitech,C1,104,7,97,87,2025-12-10,-10,Normal,0.0673076923076923,Slow Moving
5459,Webcam,Accessories,HP,B2,416,150,266,250,2025-08-30,-16,Missing Inventory,0.3605769230769231,Normal
5460,Printer,Electronics,Logitech,B1,138,114,24,25,2026-04-12,1,Normal,0.8260869565217391,Fast Moving
5461,Keyboard,Accessories,Dell,A3,115,69,46,29,2026-06-12,-17,Missing Inventory,0.6,Normal
5462,Webcam,Accessories,Samsung,A1,287,48,239,224,2025-08-28,-15,Normal,0.1672473867595819,Slow Moving
5463,Keyboard,Accessories,Samsung,C2,184,14,170,171,2026-03-11,1,Normal,0.07608695652173914,Slow Moving
5464,Laptop,Electronics,Samsung,B1,316,131,185,167,2026-04-30,-18,Missing Inventory,0.41455696202531644,Normal
5465,CPU,Components,Samsung,C3,376,225,151,149,2026-05-25,-2,Normal,0.598404255319149,Normal
5466,Scanner,Electronics,Logitech,A2,388,209,179,175,2026-01-02,-4,Normal,0.538659793814433,Normal
5467,Laptop,Electronics,Lenovo,B2,363,229,134,128,2025-09-26,-6,Normal,0.6308539944903582,Normal
5468,RAM,Components,Dell,B2,458,3,455,458,2025-09-14,3,Normal,0.006550218340611353,Slow Moving
5469,Scanner,Electronics,HP,C3,85,25,60,53,2025-11-19,-7,Normal,0.29411764705882354,Normal
5470,Laptop,Electronics,Lenovo,C1,50,47,3,15,2025-09-09,12,Normal,0.94,Fast Moving
5471,CPU,Components,Lenovo,A1,67,8,59,45,2025-09-16,-14,Normal,0.11940298507462686,Slow Moving
5472,CPU,Components,Logitech,B3,252,107,145,160,2025-09-27,15,Normal,0.4246031746031746,Normal
